agency_cd,site_no,year,month,day,discharge_cfs,discharge_flags
USGS,11468000,1952,08,28,12.0,A
USGS,11468000,1952,08,29,12.0,A
USGS,11468000,1952,08,30,12.0,A
USGS,11468000,1952,08,31,12.0,A
USGS,11468000,1952,09,01,12.0,A
USGS,11468000,1952,09,02,12.0,A
USGS,11468000,1952,09,03,11.0,A
USGS,11468000,1952,09,04,11.0,A
USGS,11468000,1952,09,05,11.0,A
USGS,11468000,1952,09,06,12.0,A
USGS,11468000,1952,09,07,13.0,A
USGS,11468000,1952,09,08,13.0,A
USGS,11468000,1952,09,09,13.0,A
USGS,11468000,1952,09,10,13.0,A
USGS,11468000,1952,09,11,13.0,A
USGS,11468000,1952,09,12,13.0,A
USGS,11468000,1952,09,13,13.0,A
USGS,11468000,1952,09,14,13.0,A
USGS,11468000,1952,09,15,14.0,A
USGS,11468000,1952,09,16,13.0,A
USGS,11468000,1952,09,17,12.0,A
USGS,11468000,1952,09,18,11.0,A
USGS,11468000,1952,09,19,12.0,A
USGS,11468000,1952,09,20,11.0,A
USGS,11468000,1952,09,21,11.0,A
USGS,11468000,1952,09,22,11.0,A
USGS,11468000,1952,09,23,11.0,A
USGS,11468000,1952,09,24,12.0,A
USGS,11468000,1952,09,25,12.0,A
USGS,11468000,1952,09,26,12.0,A
USGS,11468000,1952,09,27,11.0,A
USGS,11468000,1952,09,28,11.0,A
USGS,11468000,1952,09,29,11.0,A
USGS,11468000,1952,09,30,11.0,A
USGS,11468000,1952,10,01,10.0,A
USGS,11468000,1952,10,02,9.90,A
USGS,11468000,1952,10,03,9.50,A
USGS,11468000,1952,10,04,9.10,A
USGS,11468000,1952,10,05,9.10,A
USGS,11468000,1952,10,06,9.10,A
USGS,11468000,1952,10,07,8.60,A
USGS,11468000,1952,10,08,8.60,A
USGS,11468000,1952,10,09,8.60,A
USGS,11468000,1952,10,10,8.60,A
USGS,11468000,1952,10,11,8.60,A
USGS,11468000,1952,10,12,8.60,A
USGS,11468000,1952,10,13,8.20,A
USGS,11468000,1952,10,14,8.60,A
USGS,11468000,1952,10,15,8.60,A
USGS,11468000,1952,10,16,8.60,A
USGS,11468000,1952,10,17,8.60,A
USGS,11468000,1952,10,18,9.50,A
USGS,11468000,1952,10,19,11.0,A
USGS,11468000,1952,10,20,11.0,A
USGS,11468000,1952,10,21,11.0,A
USGS,11468000,1952,10,22,9.90,A
USGS,11468000,1952,10,23,9.90,A
USGS,11468000,1952,10,24,9.90,A
USGS,11468000,1952,10,25,9.90,A
USGS,11468000,1952,10,26,9.90,A
USGS,11468000,1952,10,27,9.90,A
USGS,11468000,1952,10,28,9.90,A
USGS,11468000,1952,10,29,9.90,A
USGS,11468000,1952,10,30,9.90,A
USGS,11468000,1952,10,31,9.90,A
USGS,11468000,1952,11,01,9.50,A
USGS,11468000,1952,11,02,9.50,A
USGS,11468000,1952,11,03,9.90,A
USGS,11468000,1952,11,04,10.0,A
USGS,11468000,1952,11,05,10.0,A
USGS,11468000,1952,11,06,10.0,A
USGS,11468000,1952,11,07,10.0,A
USGS,11468000,1952,11,08,9.90,A
USGS,11468000,1952,11,09,9.90,A
USGS,11468000,1952,11,10,9.90,A
USGS,11468000,1952,11,11,10.0,A
USGS,11468000,1952,11,12,12.0,A
USGS,11468000,1952,11,13,18.0,A
USGS,11468000,1952,11,14,90.0,A
USGS,11468000,1952,11,15,148,A
USGS,11468000,1952,11,16,152,A
USGS,11468000,1952,11,17,76.0,A
USGS,11468000,1952,11,18,51.0,A
USGS,11468000,1952,11,19,39.0,A
USGS,11468000,1952,11,20,30.0,A
USGS,11468000,1952,11,21,28.0,A
USGS,11468000,1952,11,22,25.0,A
USGS,11468000,1952,11,23,23.0,A
USGS,11468000,1952,11,24,22.0,A
USGS,11468000,1952,11,25,22.0,A
USGS,11468000,1952,11,26,23.0,A
USGS,11468000,1952,11,27,23.0,A
USGS,11468000,1952,11,28,22.0,A
USGS,11468000,1952,11,29,22.0,A
USGS,11468000,1952,11,30,25.0,A
USGS,11468000,1952,12,01,484,A
USGS,11468000,1952,12,02,926,A
USGS,11468000,1952,12,03,418,A
USGS,11468000,1952,12,04,225,A
USGS,11468000,1952,12,05,2040,A
USGS,11468000,1952,12,06,3370,A
USGS,11468000,1952,12,07,11600,A
USGS,11468000,1952,12,08,2590,A
USGS,11468000,1952,12,09,1700,A
USGS,11468000,1952,12,10,2320,A
USGS,11468000,1952,12,11,2470,A
USGS,11468000,1952,12,12,1420,A
USGS,11468000,1952,12,13,980,A
USGS,11468000,1952,12,14,716,A
USGS,11468000,1952,12,15,558,A
USGS,11468000,1952,12,16,464,A
USGS,11468000,1952,12,17,397,A
USGS,11468000,1952,12,18,340,A
USGS,11468000,1952,12,19,349,A
USGS,11468000,1952,12,20,732,A
USGS,11468000,1952,12,21,526,A
USGS,11468000,1952,12,22,464,A
USGS,11468000,1952,12,23,418,A
USGS,11468000,1952,12,24,391,A
USGS,11468000,1952,12,25,364,A
USGS,11468000,1952,12,26,734,A
USGS,11468000,1952,12,27,3760,A
USGS,11468000,1952,12,28,1640,A
USGS,11468000,1952,12,29,1140,A
USGS,11468000,1952,12,30,2920,A
USGS,11468000,1952,12,31,2370,A
USGS,11468000,1953,01,01,2540,A
USGS,11468000,1953,01,02,2580,A
USGS,11468000,1953,01,03,1670,A
USGS,11468000,1953,01,04,1220,A
USGS,11468000,1953,01,05,944,A
USGS,11468000,1953,01,06,2940,A
USGS,11468000,1953,01,07,6390,A
USGS,11468000,1953,01,08,5330,A
USGS,11468000,1953,01,09,16200,A
USGS,11468000,1953,01,10,7310,A
USGS,11468000,1953,01,11,3340,A
USGS,11468000,1953,01,12,3520,A
USGS,11468000,1953,01,13,4750,A
USGS,11468000,1953,01,14,5090,A
USGS,11468000,1953,01,15,3770,A
USGS,11468000,1953,01,16,2520,A
USGS,11468000,1953,01,17,4180,A
USGS,11468000,1953,01,18,10500,A
USGS,11468000,1953,01,19,7190,A
USGS,11468000,1953,01,20,5840,A
USGS,11468000,1953,01,21,4930,A
USGS,11468000,1953,01,22,3240,A
USGS,11468000,1953,01,23,2260,A
USGS,11468000,1953,01,24,1700,A
USGS,11468000,1953,01,25,1390,A
USGS,11468000,1953,01,26,1170,A
USGS,11468000,1953,01,27,1000,A
USGS,11468000,1953,01,28,886,A
USGS,11468000,1953,01,29,796,A
USGS,11468000,1953,01,30,724,A
USGS,11468000,1953,01,31,652,A
USGS,11468000,1953,02,01,593,A
USGS,11468000,1953,02,02,544,A
USGS,11468000,1953,02,03,504,A
USGS,11468000,1953,02,04,468,A
USGS,11468000,1953,02,05,468,A
USGS,11468000,1953,02,06,476,A
USGS,11468000,1953,02,07,428,A
USGS,11468000,1953,02,08,420,A
USGS,11468000,1953,02,09,385,A
USGS,11468000,1953,02,10,357,A
USGS,11468000,1953,02,11,326,A
USGS,11468000,1953,02,12,304,A
USGS,11468000,1953,02,13,290,A
USGS,11468000,1953,02,14,271,A
USGS,11468000,1953,02,15,253,A
USGS,11468000,1953,02,16,235,A
USGS,11468000,1953,02,17,223,A
USGS,11468000,1953,02,18,214,A
USGS,11468000,1953,02,19,187,A
USGS,11468000,1953,02,20,181,A
USGS,11468000,1953,02,21,175,A
USGS,11468000,1953,02,22,166,A
USGS,11468000,1953,02,23,160,A
USGS,11468000,1953,02,24,154,A
USGS,11468000,1953,02,25,149,A
USGS,11468000,1953,02,26,143,A
USGS,11468000,1953,02,27,138,A
USGS,11468000,1953,02,28,132,A
USGS,11468000,1953,03,01,132,A
USGS,11468000,1953,03,02,130,A
USGS,11468000,1953,03,03,124,A
USGS,11468000,1953,03,04,117,A
USGS,11468000,1953,03,05,112,A
USGS,11468000,1953,03,06,107,A
USGS,11468000,1953,03,07,105,A
USGS,11468000,1953,03,08,100,A
USGS,11468000,1953,03,09,100,A
USGS,11468000,1953,03,10,166,A
USGS,11468000,1953,03,11,290,A
USGS,11468000,1953,03,12,426,A
USGS,11468000,1953,03,13,504,A
USGS,11468000,1953,03,14,336,A
USGS,11468000,1953,03,15,277,A
USGS,11468000,1953,03,16,253,A
USGS,11468000,1953,03,17,256,A
USGS,11468000,1953,03,18,256,A
USGS,11468000,1953,03,19,3140,A
USGS,11468000,1953,03,20,4220,A
USGS,11468000,1953,03,21,3260,A
USGS,11468000,1953,03,22,1940,A
USGS,11468000,1953,03,23,1390,A
USGS,11468000,1953,03,24,1080,A
USGS,11468000,1953,03,25,890,A
USGS,11468000,1953,03,26,738,A
USGS,11468000,1953,03,27,625,A
USGS,11468000,1953,03,28,548,A
USGS,11468000,1953,03,29,488,A
USGS,11468000,1953,03,30,432,A
USGS,11468000,1953,03,31,396,A
USGS,11468000,1953,04,01,357,A
USGS,11468000,1953,04,02,329,A
USGS,11468000,1953,04,03,301,A
USGS,11468000,1953,04,04,277,A
USGS,11468000,1953,04,05,259,A
USGS,11468000,1953,04,06,241,A
USGS,11468000,1953,04,07,232,A
USGS,11468000,1953,04,08,232,A
USGS,11468000,1953,04,09,220,A
USGS,11468000,1953,04,10,247,A
USGS,11468000,1953,04,11,217,A
USGS,11468000,1953,04,12,193,A
USGS,11468000,1953,04,13,178,A
USGS,11468000,1953,04,14,169,A
USGS,11468000,1953,04,15,160,A
USGS,11468000,1953,04,16,160,A
USGS,11468000,1953,04,17,196,A
USGS,11468000,1953,04,18,166,A
USGS,11468000,1953,04,19,146,A
USGS,11468000,1953,04,20,143,A
USGS,11468000,1953,04,21,140,A
USGS,11468000,1953,04,22,130,A
USGS,11468000,1953,04,23,114,A
USGS,11468000,1953,04,24,105,A
USGS,11468000,1953,04,25,100,A
USGS,11468000,1953,04,26,112,A
USGS,11468000,1953,04,27,1850,A
USGS,11468000,1953,04,28,1400,A
USGS,11468000,1953,04,29,908,A
USGS,11468000,1953,04,30,706,A
USGS,11468000,1953,05,01,552,A
USGS,11468000,1953,05,02,448,A
USGS,11468000,1953,05,03,378,A
USGS,11468000,1953,05,04,332,A
USGS,11468000,1953,05,05,298,A
USGS,11468000,1953,05,06,274,A
USGS,11468000,1953,05,07,287,A
USGS,11468000,1953,05,08,265,A
USGS,11468000,1953,05,09,232,A
USGS,11468000,1953,05,10,208,A
USGS,11468000,1953,05,11,187,A
USGS,11468000,1953,05,12,172,A
USGS,11468000,1953,05,13,157,A
USGS,11468000,1953,05,14,149,A
USGS,11468000,1953,05,15,138,A
USGS,11468000,1953,05,16,127,A
USGS,11468000,1953,05,17,117,A
USGS,11468000,1953,05,18,105,A
USGS,11468000,1953,05,19,127,A
USGS,11468000,1953,05,20,132,A
USGS,11468000,1953,05,21,205,A
USGS,11468000,1953,05,22,202,A
USGS,11468000,1953,05,23,157,A
USGS,11468000,1953,05,24,163,A
USGS,11468000,1953,05,25,184,A
USGS,11468000,1953,05,26,205,A
USGS,11468000,1953,05,27,202,A
USGS,11468000,1953,05,28,175,A
USGS,11468000,1953,05,29,165,A
USGS,11468000,1953,05,30,150,A
USGS,11468000,1953,05,31,140,A
USGS,11468000,1953,06,01,130,A
USGS,11468000,1953,06,02,120,A
USGS,11468000,1953,06,03,110,A
USGS,11468000,1953,06,04,100,A
USGS,11468000,1953,06,05,120,A
USGS,11468000,1953,06,06,170,A
USGS,11468000,1953,06,07,180,A
USGS,11468000,1953,06,08,170,A
USGS,11468000,1953,06,09,175,A
USGS,11468000,1953,06,10,180,A
USGS,11468000,1953,06,11,170,A
USGS,11468000,1953,06,12,160,A
USGS,11468000,1953,06,13,150,A
USGS,11468000,1953,06,14,130,A
USGS,11468000,1953,06,15,120,A
USGS,11468000,1953,06,16,110,A
USGS,11468000,1953,06,17,91.0,A
USGS,11468000,1953,06,18,88.0,A
USGS,11468000,1953,06,19,85.0,A
USGS,11468000,1953,06,20,81.0,A
USGS,11468000,1953,06,21,74.0,A
USGS,11468000,1953,06,22,72.0,A
USGS,11468000,1953,06,23,71.0,A
USGS,11468000,1953,06,24,67.0,A
USGS,11468000,1953,06,25,65.0,A
USGS,11468000,1953,06,26,62.0,A
USGS,11468000,1953,06,27,59.0,A
USGS,11468000,1953,06,28,58.0,A
USGS,11468000,1953,06,29,58.0,A
USGS,11468000,1953,06,30,58.0,A
USGS,11468000,1953,07,01,56.0,A
USGS,11468000,1953,07,02,54.0,A
USGS,11468000,1953,07,03,53.0,A
USGS,11468000,1953,07,04,52.0,A
USGS,11468000,1953,07,05,50.0,A
USGS,11468000,1953,07,06,48.0,A
USGS,11468000,1953,07,07,44.0,A
USGS,11468000,1953,07,08,42.0,A
USGS,11468000,1953,07,09,41.0,A
USGS,11468000,1953,07,10,39.0,A
USGS,11468000,1953,07,11,38.0,A
USGS,11468000,1953,07,12,37.0,A
USGS,11468000,1953,07,13,36.0,A
USGS,11468000,1953,07,14,37.0,A
USGS,11468000,1953,07,15,37.0,A
USGS,11468000,1953,07,16,35.0,A
USGS,11468000,1953,07,17,34.0,A
USGS,11468000,1953,07,18,33.0,A
USGS,11468000,1953,07,19,32.0,A
USGS,11468000,1953,07,20,32.0,A
USGS,11468000,1953,07,21,31.0,A
USGS,11468000,1953,07,22,30.0,A
USGS,11468000,1953,07,23,29.0,A
USGS,11468000,1953,07,24,28.0,A
USGS,11468000,1953,07,25,28.0,A
USGS,11468000,1953,07,26,28.0,A
USGS,11468000,1953,07,27,28.0,A
USGS,11468000,1953,07,28,27.0,A
USGS,11468000,1953,07,29,26.0,A
USGS,11468000,1953,07,30,25.0,A
USGS,11468000,1953,07,31,25.0,A
USGS,11468000,1953,08,01,25.0,A
USGS,11468000,1953,08,02,25.0,A
USGS,11468000,1953,08,03,25.0,A
USGS,11468000,1953,08,04,26.0,A
USGS,11468000,1953,08,05,26.0,A
USGS,11468000,1953,08,06,25.0,A
USGS,11468000,1953,08,07,25.0,A
USGS,11468000,1953,08,08,24.0,A
USGS,11468000,1953,08,09,24.0,A
USGS,11468000,1953,08,10,24.0,A
USGS,11468000,1953,08,11,23.0,A
USGS,11468000,1953,08,12,22.0,A
USGS,11468000,1953,08,13,22.0,A
USGS,11468000,1953,08,14,21.0,A
USGS,11468000,1953,08,15,20.0,A
USGS,11468000,1953,08,16,20.0,A
USGS,11468000,1953,08,17,20.0,A
USGS,11468000,1953,08,18,20.0,A
USGS,11468000,1953,08,19,20.0,A
USGS,11468000,1953,08,20,20.0,A
USGS,11468000,1953,08,21,20.0,A
USGS,11468000,1953,08,22,20.0,A
USGS,11468000,1953,08,23,20.0,A
USGS,11468000,1953,08,24,19.0,A
USGS,11468000,1953,08,25,18.0,A
USGS,11468000,1953,08,26,17.0,A
USGS,11468000,1953,08,27,19.0,A
USGS,11468000,1953,08,28,19.0,A
USGS,11468000,1953,08,29,24.0,A
USGS,11468000,1953,08,30,23.0,A
USGS,11468000,1953,08,31,24.0,A
USGS,11468000,1953,09,01,23.0,A
USGS,11468000,1953,09,02,21.0,A
USGS,11468000,1953,09,03,20.0,A
USGS,11468000,1953,09,04,18.0,A
USGS,11468000,1953,09,05,18.0,A
USGS,11468000,1953,09,06,18.0,A
USGS,11468000,1953,09,07,19.0,A
USGS,11468000,1953,09,08,18.0,A
USGS,11468000,1953,09,09,18.0,A
USGS,11468000,1953,09,10,17.0,A
USGS,11468000,1953,09,11,17.0,A
USGS,11468000,1953,09,12,16.0,A
USGS,11468000,1953,09,13,16.0,A
USGS,11468000,1953,09,14,16.0,A
USGS,11468000,1953,09,15,16.0,A
USGS,11468000,1953,09,16,15.0,A
USGS,11468000,1953,09,17,15.0,A
USGS,11468000,1953,09,18,15.0,A
USGS,11468000,1953,09,19,15.0,A
USGS,11468000,1953,09,20,15.0,A
USGS,11468000,1953,09,21,16.0,A
USGS,11468000,1953,09,22,16.0,A
USGS,11468000,1953,09,23,16.0,A
USGS,11468000,1953,09,24,16.0,A
USGS,11468000,1953,09,25,16.0,A
USGS,11468000,1953,09,26,16.0,A
USGS,11468000,1953,09,27,16.0,A
USGS,11468000,1953,09,28,16.0,A
USGS,11468000,1953,09,29,16.0,A
USGS,11468000,1953,09,30,16.0,A
USGS,11468000,1953,10,01,16.0,A
USGS,11468000,1953,10,02,16.0,A
USGS,11468000,1953,10,03,16.0,A
USGS,11468000,1953,10,04,16.0,A
USGS,11468000,1953,10,05,16.0,A
USGS,11468000,1953,10,06,15.0,A
USGS,11468000,1953,10,07,14.0,A
USGS,11468000,1953,10,08,14.0,A
USGS,11468000,1953,10,09,14.0,A
USGS,11468000,1953,10,10,17.0,A
USGS,11468000,1953,10,11,18.0,A
USGS,11468000,1953,10,12,19.0,A
USGS,11468000,1953,10,13,20.0,A
USGS,11468000,1953,10,14,22.0,A
USGS,11468000,1953,10,15,25.0,A
USGS,11468000,1953,10,16,28.0,A
USGS,11468000,1953,10,17,28.0,A
USGS,11468000,1953,10,18,29.0,A
USGS,11468000,1953,10,19,34.0,A
USGS,11468000,1953,10,20,42.0,A
USGS,11468000,1953,10,21,32.0,A
USGS,11468000,1953,10,22,28.0,A
USGS,11468000,1953,10,23,25.0,A
USGS,11468000,1953,10,24,24.0,A
USGS,11468000,1953,10,25,24.0,A
USGS,11468000,1953,10,26,23.0,A
USGS,11468000,1953,10,27,22.0,A
USGS,11468000,1953,10,28,21.0,A
USGS,11468000,1953,10,29,21.0,A
USGS,11468000,1953,10,30,21.0,A
USGS,11468000,1953,10,31,21.0,A
USGS,11468000,1953,11,01,22.0,A
USGS,11468000,1953,11,02,22.0,A
USGS,11468000,1953,11,03,22.0,A
USGS,11468000,1953,11,04,22.0,A
USGS,11468000,1953,11,05,24.0,A
USGS,11468000,1953,11,06,28.0,A
USGS,11468000,1953,11,07,32.0,A
USGS,11468000,1953,11,08,32.0,A
USGS,11468000,1953,11,09,28.0,A
USGS,11468000,1953,11,10,31.0,A
USGS,11468000,1953,11,11,48.0,A
USGS,11468000,1953,11,12,108,A
USGS,11468000,1953,11,13,181,A
USGS,11468000,1953,11,14,1780,A
USGS,11468000,1953,11,15,678,A
USGS,11468000,1953,11,16,287,A
USGS,11468000,1953,11,17,215,A
USGS,11468000,1953,11,18,166,A
USGS,11468000,1953,11,19,133,A
USGS,11468000,1953,11,20,196,A
USGS,11468000,1953,11,21,180,A
USGS,11468000,1953,11,22,188,A
USGS,11468000,1953,11,23,400,A
USGS,11468000,1953,11,24,674,A
USGS,11468000,1953,11,25,405,A
USGS,11468000,1953,11,26,275,A
USGS,11468000,1953,11,27,220,A
USGS,11468000,1953,11,28,176,A
USGS,11468000,1953,11,29,149,A
USGS,11468000,1953,11,30,133,A
USGS,11468000,1953,12,01,122,A
USGS,11468000,1953,12,02,106,A
USGS,11468000,1953,12,03,123,A
USGS,11468000,1953,12,04,1190,A
USGS,11468000,1953,12,05,563,A
USGS,11468000,1953,12,06,360,A
USGS,11468000,1953,12,07,598,A
USGS,11468000,1953,12,08,482,A
USGS,11468000,1953,12,09,363,A
USGS,11468000,1953,12,10,293,A
USGS,11468000,1953,12,11,248,A
USGS,11468000,1953,12,12,212,A
USGS,11468000,1953,12,13,184,A
USGS,11468000,1953,12,14,164,A
USGS,11468000,1953,12,15,147,A
USGS,11468000,1953,12,16,133,A
USGS,11468000,1953,12,17,121,A
USGS,11468000,1953,12,18,118,A
USGS,11468000,1953,12,19,122,A
USGS,11468000,1953,12,20,155,A
USGS,11468000,1953,12,21,172,A
USGS,11468000,1953,12,22,151,A
USGS,11468000,1953,12,23,137,A
USGS,11468000,1953,12,24,121,A
USGS,11468000,1953,12,25,114,A
USGS,11468000,1953,12,26,105,A
USGS,11468000,1953,12,27,98.0,A
USGS,11468000,1953,12,28,89.0,A
USGS,11468000,1953,12,29,82.0,A
USGS,11468000,1953,12,30,78.0,A
USGS,11468000,1953,12,31,74.0,A
USGS,11468000,1954,01,01,71.0,A
USGS,11468000,1954,01,02,70.0,A
USGS,11468000,1954,01,03,88.0,A
USGS,11468000,1954,01,04,121,A
USGS,11468000,1954,01,05,95.0,A
USGS,11468000,1954,01,06,88.0,A
USGS,11468000,1954,01,07,220,A
USGS,11468000,1954,01,08,272,A
USGS,11468000,1954,01,09,215,A
USGS,11468000,1954,01,10,188,A
USGS,11468000,1954,01,11,213,A
USGS,11468000,1954,01,12,222,A
USGS,11468000,1954,01,13,186,A
USGS,11468000,1954,01,14,166,A
USGS,11468000,1954,01,15,182,A
USGS,11468000,1954,01,16,9770,A
USGS,11468000,1954,01,17,18800,A
USGS,11468000,1954,01,18,4830,A
USGS,11468000,1954,01,19,2490,A
USGS,11468000,1954,01,20,1580,A
USGS,11468000,1954,01,21,1150,A
USGS,11468000,1954,01,22,1190,A
USGS,11468000,1954,01,23,4840,A
USGS,11468000,1954,01,24,3280,A
USGS,11468000,1954,01,25,1930,A
USGS,11468000,1954,01,26,1530,A
USGS,11468000,1954,01,27,1630,A
USGS,11468000,1954,01,28,1640,A
USGS,11468000,1954,01,29,1770,A
USGS,11468000,1954,01,30,1830,A
USGS,11468000,1954,01,31,1460,A
USGS,11468000,1954,02,01,1200,A
USGS,11468000,1954,02,02,1000,A
USGS,11468000,1954,02,03,832,A
USGS,11468000,1954,02,04,702,A
USGS,11468000,1954,02,05,610,A
USGS,11468000,1954,02,06,538,A
USGS,11468000,1954,02,07,482,A
USGS,11468000,1954,02,08,430,A
USGS,11468000,1954,02,09,391,A
USGS,11468000,1954,02,10,360,A
USGS,11468000,1954,02,11,332,A
USGS,11468000,1954,02,12,3460,A
USGS,11468000,1954,02,13,6020,A
USGS,11468000,1954,02,14,4930,A
USGS,11468000,1954,02,15,3340,A
USGS,11468000,1954,02,16,2190,A
USGS,11468000,1954,02,17,3010,A
USGS,11468000,1954,02,18,3910,A
USGS,11468000,1954,02,19,2640,A
USGS,11468000,1954,02,20,1890,A
USGS,11468000,1954,02,21,1460,A
USGS,11468000,1954,02,22,1160,A
USGS,11468000,1954,02,23,958,A
USGS,11468000,1954,02,24,814,A
USGS,11468000,1954,02,25,706,A
USGS,11468000,1954,02,26,618,A
USGS,11468000,1954,02,27,546,A
USGS,11468000,1954,02,28,489,A
USGS,11468000,1954,03,01,447,A
USGS,11468000,1954,03,02,408,A
USGS,11468000,1954,03,03,374,A
USGS,11468000,1954,03,04,338,A
USGS,11468000,1954,03,05,314,A
USGS,11468000,1954,03,06,296,A
USGS,11468000,1954,03,07,281,A
USGS,11468000,1954,03,08,314,A
USGS,11468000,1954,03,09,2230,A
USGS,11468000,1954,03,10,2480,A
USGS,11468000,1954,03,11,1660,A
USGS,11468000,1954,03,12,1260,A
USGS,11468000,1954,03,13,1010,A
USGS,11468000,1954,03,14,850,A
USGS,11468000,1954,03,15,742,A
USGS,11468000,1954,03,16,792,A
USGS,11468000,1954,03,17,800,A
USGS,11468000,1954,03,18,654,A
USGS,11468000,1954,03,19,1960,A
USGS,11468000,1954,03,20,2370,A
USGS,11468000,1954,03,21,2330,A
USGS,11468000,1954,03,22,2100,A
USGS,11468000,1954,03,23,1680,A
USGS,11468000,1954,03,24,1400,A
USGS,11468000,1954,03,25,1160,A
USGS,11468000,1954,03,26,944,A
USGS,11468000,1954,03,27,805,A
USGS,11468000,1954,03,28,706,A
USGS,11468000,1954,03,29,650,A
USGS,11468000,1954,03,30,626,A
USGS,11468000,1954,03,31,534,A
USGS,11468000,1954,04,01,475,A
USGS,11468000,1954,04,02,436,A
USGS,11468000,1954,04,03,870,A
USGS,11468000,1954,04,04,3930,A
USGS,11468000,1954,04,05,5200,A
USGS,11468000,1954,04,06,3000,A
USGS,11468000,1954,04,07,1960,A
USGS,11468000,1954,04,08,1550,A
USGS,11468000,1954,04,09,1270,A
USGS,11468000,1954,04,10,1050,A
USGS,11468000,1954,04,11,895,A
USGS,11468000,1954,04,12,769,A
USGS,11468000,1954,04,13,666,A
USGS,11468000,1954,04,14,598,A
USGS,11468000,1954,04,15,534,A
USGS,11468000,1954,04,16,472,A
USGS,11468000,1954,04,17,419,A
USGS,11468000,1954,04,18,377,A
USGS,11468000,1954,04,19,335,A
USGS,11468000,1954,04,20,311,A
USGS,11468000,1954,04,21,284,A
USGS,11468000,1954,04,22,268,A
USGS,11468000,1954,04,23,255,A
USGS,11468000,1954,04,24,245,A
USGS,11468000,1954,04,25,235,A
USGS,11468000,1954,04,26,222,A
USGS,11468000,1954,04,27,272,A
USGS,11468000,1954,04,28,366,A
USGS,11468000,1954,04,29,260,A
USGS,11468000,1954,04,30,225,A
USGS,11468000,1954,05,01,205,A
USGS,11468000,1954,05,02,194,A
USGS,11468000,1954,05,03,182,A
USGS,11468000,1954,05,04,176,A
USGS,11468000,1954,05,05,170,A
USGS,11468000,1954,05,06,164,A
USGS,11468000,1954,05,07,158,A
USGS,11468000,1954,05,08,153,A
USGS,11468000,1954,05,09,151,A
USGS,11468000,1954,05,10,147,A
USGS,11468000,1954,05,11,140,A
USGS,11468000,1954,05,12,133,A
USGS,11468000,1954,05,13,129,A
USGS,11468000,1954,05,14,126,A
USGS,11468000,1954,05,15,121,A
USGS,11468000,1954,05,16,118,A
USGS,11468000,1954,05,17,113,A
USGS,11468000,1954,05,18,106,A
USGS,11468000,1954,05,19,103,A
USGS,11468000,1954,05,20,98.0,A
USGS,11468000,1954,05,21,94.0,A
USGS,11468000,1954,05,22,91.0,A
USGS,11468000,1954,05,23,88.0,A
USGS,11468000,1954,05,24,85.0,A
USGS,11468000,1954,05,25,82.0,A
USGS,11468000,1954,05,26,79.0,A
USGS,11468000,1954,05,27,76.0,A
USGS,11468000,1954,05,28,74.0,A
USGS,11468000,1954,05,29,72.0,A
USGS,11468000,1954,05,30,71.0,A
USGS,11468000,1954,05,31,67.0,A
USGS,11468000,1954,06,01,67.0,A
USGS,11468000,1954,06,02,65.0,A
USGS,11468000,1954,06,03,64.0,A
USGS,11468000,1954,06,04,65.0,A
USGS,11468000,1954,06,05,74.0,A
USGS,11468000,1954,06,06,72.0,A
USGS,11468000,1954,06,07,65.0,A
USGS,11468000,1954,06,08,68.0,A
USGS,11468000,1954,06,09,116,A
USGS,11468000,1954,06,10,129,A
USGS,11468000,1954,06,11,98.0,A
USGS,11468000,1954,06,12,88.0,A
USGS,11468000,1954,06,13,84.0,A
USGS,11468000,1954,06,14,78.0,A
USGS,11468000,1954,06,15,74.0,A
USGS,11468000,1954,06,16,72.0,A
USGS,11468000,1954,06,17,68.0,A
USGS,11468000,1954,06,18,64.0,A
USGS,11468000,1954,06,19,60.0,A
USGS,11468000,1954,06,20,59.0,A
USGS,11468000,1954,06,21,58.0,A
USGS,11468000,1954,06,22,55.0,A
USGS,11468000,1954,06,23,54.0,A
USGS,11468000,1954,06,24,50.0,A
USGS,11468000,1954,06,25,48.0,A
USGS,11468000,1954,06,26,48.0,A
USGS,11468000,1954,06,27,49.0,A
USGS,11468000,1954,06,28,49.0,A
USGS,11468000,1954,06,29,46.0,A
USGS,11468000,1954,06,30,44.0,A
USGS,11468000,1954,07,01,42.0,A
USGS,11468000,1954,07,02,41.0,A
USGS,11468000,1954,07,03,39.0,A
USGS,11468000,1954,07,04,38.0,A
USGS,11468000,1954,07,05,37.0,A
USGS,11468000,1954,07,06,36.0,A
USGS,11468000,1954,07,07,35.0,A
USGS,11468000,1954,07,08,33.0,A
USGS,11468000,1954,07,09,32.0,A
USGS,11468000,1954,07,10,32.0,A
USGS,11468000,1954,07,11,32.0,A
USGS,11468000,1954,07,12,31.0,A
USGS,11468000,1954,07,13,30.0,A
USGS,11468000,1954,07,14,28.0,A
USGS,11468000,1954,07,15,28.0,A
USGS,11468000,1954,07,16,28.0,A
USGS,11468000,1954,07,17,27.0,A
USGS,11468000,1954,07,18,26.0,A
USGS,11468000,1954,07,19,26.0,A
USGS,11468000,1954,07,20,25.0,A
USGS,11468000,1954,07,21,24.0,A
USGS,11468000,1954,07,22,24.0,A
USGS,11468000,1954,07,23,23.0,A
USGS,11468000,1954,07,24,23.0,A
